route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
102554,82348,28851841,"BELLEVUE TRANSIT CENTER FACTORIA","LOCAL",0,3889080-1,11241001
102554,82348,28851840,"BELLEVUE TRANSIT CENTER FACTORIA","LOCAL",0,3889050-1,11241001
102554,82348,28851839,"BELLEVUE TRANSIT CENTER FACTORIA","LOCAL",0,3889047-1,11241002
102554,82348,28851838,"BELLEVUE TRANSIT CENTER FACTORIA","LOCAL",0,3889050-1,11241002
102552,82348,28851837,"BELLEVUE TRANSIT CENTER CROSSROADS","LOCAL",0,3889047-1,31226432
102554,82348,28851836,"BELLEVUE TRANSIT CENTER FACTORIA","LOCAL",0,3889047-1,11241001
100130,82348,28851834,"KIRKLAND TOTEM LAKE","LOCAL",1,3889027-1,20238061
100130,82348,28851833,"KIRKLAND TOTEM LAKE","LOCAL",1,3889027-1,20238061
100130,82348,28851832,"BOTHELL TOTEM LAKE","LOCAL",0,3889027-1,11238060
100128,82348,28851831,"KIRKLAND TOTEM LAKE","LOCAL",1,3889027-1,20236060
100128,82348,28851830,"KIRKLAND TOTEM LAKE","LOCAL",1,3889027-1,20236060
100128,82348,28851829,"WOODINVILLE TOTEM LAKE","LOCAL",0,3889027-1,11236059
100128,82348,28851828,"WOODINVILLE TOTEM LAKE","LOCAL",0,3889027-1,11236059
100130,82348,28851827,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20238061
100130,82348,28851826,"BOTHELL TOTEM LAKE","LOCAL",0,3888988-1,11238060
100128,82348,28851825,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20236060
100130,82348,28851824,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20238061
100130,82348,28851823,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20238061
100130,82348,28851822,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20238061
100130,82348,28851821,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20238061
100130,82348,28851820,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20238061
100130,82348,28851819,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20238061
100130,82348,28851818,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20238061
100130,82348,28851817,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20238061
100130,82348,28851816,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20238061
100130,82348,28851815,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20238061
100130,82348,28851814,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20238061
100130,82348,28851813,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20238061
100130,82348,28851812,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20238061
100130,82348,28851811,"BOTHELL TOTEM LAKE","LOCAL",0,3888989-1,11238060
100130,82348,28851810,"BOTHELL TOTEM LAKE","LOCAL",0,3888988-1,11238060
100130,82348,28851809,"BOTHELL TOTEM LAKE","LOCAL",0,3888985-1,11238060
100130,82348,28851808,"BOTHELL TOTEM LAKE","LOCAL",0,3889040-1,11238060
100130,82348,28851807,"BOTHELL TOTEM LAKE","LOCAL",0,3888990-1,11238060
100130,82348,28851806,"BOTHELL TOTEM LAKE","LOCAL",0,3888986-1,11238060
100130,82348,28851805,"BOTHELL TOTEM LAKE","LOCAL",0,3888987-1,11238060
100130,82348,28851804,"BOTHELL TOTEM LAKE","LOCAL",0,3888992-1,11238060
100130,82348,28851803,"BOTHELL TOTEM LAKE","LOCAL",0,3888989-1,11238060
100130,82348,28851802,"BOTHELL TOTEM LAKE","LOCAL",0,3888991-1,11238060
100130,82348,28851801,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20238061
100130,82348,28851800,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20238061
100130,82348,28851799,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20238061
100130,82348,28851798,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20238061
100130,82348,28851797,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20238061
100130,82348,28851796,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20238061
100130,82348,28851795,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20238061
100130,82348,28851794,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20238061
100130,82348,28851793,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20238061
100130,82348,28851792,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20238061
100130,82348,28851791,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20238061
100130,82348,28851790,"KIRKLAND TOTEM LAKE","LOCAL",1,3888991-1,20238061
100130,82348,28851789,"BOTHELL TOTEM LAKE","LOCAL",0,3888986-1,11238060
100130,82348,28851788,"BOTHELL TOTEM LAKE","LOCAL",0,3888987-1,11238060
100130,82348,28851787,"BOTHELL TOTEM LAKE","LOCAL",0,3888992-1,11238060
100130,82348,28851786,"BOTHELL TOTEM LAKE","LOCAL",0,3888989-1,11238060
100130,82348,28851785,"BOTHELL TOTEM LAKE","LOCAL",0,3888988-1,11238060
100130,82348,28851784,"BOTHELL TOTEM LAKE","LOCAL",0,3888985-1,11238060
100130,82348,28851783,"BOTHELL TOTEM LAKE","LOCAL",0,3889040-1,11238060
100130,82348,28851782,"BOTHELL TOTEM LAKE","LOCAL",0,3888990-1,11238060
100130,82348,28851781,"BOTHELL TOTEM LAKE","LOCAL",0,3888986-1,11238060
100130,82348,28851780,"BOTHELL TOTEM LAKE","LOCAL",0,3888987-1,11238060
100130,82348,28851779,"BOTHELL TOTEM LAKE","LOCAL",0,3888992-1,11238060
100130,82348,28851778,"BOTHELL TOTEM LAKE","LOCAL",0,3888985-1,11238060
100130,82348,28851777,"BOTHELL TOTEM LAKE","LOCAL",0,3888990-1,11238060
100130,82348,28851776,"BOTHELL TOTEM LAKE","LOCAL",0,3888986-1,11238060
100124,82348,28851775,"BELLEVUE REDMOND","LOCAL",1,3889006-1,30232098
100124,82348,28851774,"BELLEVUE REDMOND","LOCAL",1,3889004-2,30232098
100128,82348,28851773,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20236060
100128,82348,28851772,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20236060
100128,82348,28851771,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20236060
100128,82348,28851770,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20236060
100128,82348,28851769,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20236060
100128,82348,28851768,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20236060
100128,82348,28851767,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20236060
100128,82348,28851766,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20236060
100128,82348,28851765,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20236060
100128,82348,28851764,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20236060
100128,82348,28851763,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20236060
100128,82348,28851762,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20236060
100128,82348,28851761,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20236060
100128,82348,28851760,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20236060
100128,82348,28851759,"KIRKLAND TOTEM LAKE","LOCAL",1,3888988-1,20236060
100128,82348,28851758,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20236060
100128,82348,28851757,"KIRKLAND TOTEM LAKE","LOCAL",1,3889040-1,20236060
100128,82348,28851756,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20236060
100128,82348,28851755,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20236060
100128,82348,28851754,"KIRKLAND TOTEM LAKE","LOCAL",1,3888987-1,20236060
100128,82348,28851753,"KIRKLAND TOTEM LAKE","LOCAL",1,3888992-1,20236060
100128,82348,28851752,"KIRKLAND TOTEM LAKE","LOCAL",1,3888989-1,20236060
100128,82348,28851751,"KIRKLAND TOTEM LAKE","LOCAL",1,3888991-1,20236060
100128,82348,28851750,"KIRKLAND TOTEM LAKE","LOCAL",1,3888985-1,20236060
100128,82348,28851749,"KIRKLAND TOTEM LAKE","LOCAL",1,3888990-1,20236060
100128,82348,28851748,"KIRKLAND TOTEM LAKE","LOCAL",1,3888986-1,20236060
100128,82348,28851747,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888989-1,11236059
100128,82348,28851746,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888985-1,11236059
100128,82348,28851745,"WOODINVILLE TOTEM LAKE","LOCAL",0,3889040-1,11236059
100128,82348,28851744,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888990-1,11236059
100128,82348,28851743,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888986-1,11236059
100128,82348,28851742,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888987-1,11236059
100128,82348,28851741,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888992-1,11236059
100128,82348,28851740,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888989-1,11236059
100128,82348,28851739,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888988-1,11236059
100128,82348,28851738,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888985-1,11236059
100128,82348,28851737,"WOODINVILLE TOTEM LAKE","LOCAL",0,3889040-1,11236059
100128,82348,28851736,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888990-1,11236059
100128,82348,28851735,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888986-1,11236059
100128,82348,28851734,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888987-1,11236059
100128,82348,28851733,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888992-1,11236059
100128,82348,28851732,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888989-1,11236059
100128,82348,28851731,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888988-1,11236059
100128,82348,28851730,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888985-1,11236059
100128,82348,28851729,"WOODINVILLE TOTEM LAKE","LOCAL",0,3889040-1,11236059
100128,82348,28851728,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888990-1,11236059
100128,82348,28851727,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888986-1,11236059
100128,82348,28851726,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888987-1,11236059
100128,82348,28851725,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888992-1,11236059
100128,82348,28851724,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888989-1,11236059
100128,82348,28851723,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888991-1,11236059
100128,82348,28851722,"WOODINVILLE TOTEM LAKE","LOCAL",0,3888988-1,11236059
100124,82348,28851721,"BELLEVUE REDMOND","LOCAL",1,3889058-1,30232098
100124,82348,28851720,"BELLEVUE REDMOND","LOCAL",1,3889024-1,30232098
100124,82348,28851719,"BELLEVUE REDMOND","LOCAL",1,3889024-1,30232098
100168,82348,28851612,"JUANITA HOUGHTON P&R","LOCAL",0,3889118-1,41277014
100168,4710,28851611,"JUANITA HOUGHTON P&R","LOCAL",0,3889045-1,41277014
100168,82348,28851610,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889033-1,30277011
100168,82348,28851609,"JUANITA HOUGHTON P&R","LOCAL",0,3889117-1,41277014
100168,82348,28851608,"JUANITA HOUGHTON P&R","LOCAL",0,3889018-1,41277014
100168,82348,28851607,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889039-1,30277011
100168,82348,28851606,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889026-1,30277011
100168,4710,28851605,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889034-1,30277011
100168,82348,28851604,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889037-1,30277011
100168,82348,28851603,"JUANITA HOUGHTON P&R","LOCAL",0,3889116-1,41277014
100168,4710,28851602,"UNIVERSITY DISTRICT HOUGHTON P&R","LOCAL",1,3889004-1,30277011
100168,4710,28851601,"JUANITA HOUGHTON P&R","LOCAL",0,3889046-1,41277014
100137,82348,28851596,"EASTGATE P&R ","LOCAL",1,3889050-1,20246316
100137,82348,28851595,"CLYDE HILL ","LOCAL",0,3889050-1,11246315
100137,82348,28851594,"EASTGATE P&R ","LOCAL",1,3889084-1,20246316
100137,82348,28851593,"EASTGATE P&R ","LOCAL",1,3889050-1,20246316
100137,82348,28851592,"EASTGATE P&R ","LOCAL",1,3889050-1,20246317
100137,82348,28851591,"EASTGATE P&R ","LOCAL",1,3889084-1,20246317
100137,82348,28851590,"EASTGATE P&R ","LOCAL",1,3889114-1,20246316
100137,82348,28851589,"CLYDE HILL ","LOCAL",0,3889050-1,11246315
100137,82348,28851588,"CLYDE HILL ","LOCAL",0,3889082-1,11246315
100137,82348,28851587,"EASTGATE P&R ","LOCAL",1,3889084-1,20246316
100137,82348,28851586,"CLYDE HILL ","LOCAL",0,3889050-1,11246315
100137,82348,28851585,"CLYDE HILL ","LOCAL",0,3889084-1,11246315
100137,82348,28851584,"EASTGATE P&R ","LOCAL",1,3889082-1,20246316
100137,82348,28851583,"EASTGATE P&R ","LOCAL",1,3889113-1,20246316
100137,82348,28851582,"CLYDE HILL ","LOCAL",0,3889113-1,11246315
100137,82348,28851581,"CLYDE HILL ","LOCAL",0,3889050-1,11246315
100137,82348,28851580,"CLYDE HILL ","LOCAL",0,3889084-1,11246315
100137,82348,28851579,"CLYDE HILL ","LOCAL",0,3889084-1,11246315
100137,82348,28851578,"CLYDE HILL ","LOCAL",0,3889084-1,11246315
100137,82348,28851577,"CLYDE HILL ","LOCAL",0,3889048-1,11246315
100137,82348,28851576,"CLYDE HILL ","LOCAL",0,3889080-1,11246315
100137,82348,28851575,"CLYDE HILL ","LOCAL",0,3889114-1,11246315
100137,82348,28851574,"EASTGATE P&R ","LOCAL",1,3889048-1,20246316
100137,82348,28851573,"EASTGATE P&R ","LOCAL",1,3889080-1,20246316
100137,82348,28851572,"EASTGATE P&R ","LOCAL",1,3889047-1,20246316
100137,82348,28851571,"EASTGATE P&R ","LOCAL",1,3889050-1,20246316
100137,82348,28851570,"EASTGATE P&R ","LOCAL",1,3889084-1,20246316
100137,82348,28851569,"CLYDE HILL ","LOCAL",0,3889047-1,11246315
100160,82348,28851559,"ISSAQUAH TRANSIT CENTER ","LOCAL",1,3889112-1,20269046
100160,82348,28851558,"OVERLAKE ","LOCAL",0,3889112-1,11269050
100133,82348,28851518,"RENTON ","LOCAL",1,3889101-1,20240083
100133,82348,28851517,"RENTON ","LOCAL",1,3889101-1,20240082
100133,82348,28851516,"RENTON ","LOCAL",1,3889101-1,20240083
100133,82348,28851515,"RENTON ","LOCAL",1,3889102-1,20240083
100133,82348,28851514,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240078
100133,82348,28851513,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889102-1,11240079
100133,82348,28851512,"RENTON ","LOCAL",1,3889107-1,20240083
100133,82348,28851511,"RENTON ","LOCAL",1,3889027-1,20240082
100133,82348,28851510,"RENTON ","LOCAL",1,3889103-1,20240082
100133,82348,28851509,"RENTON ","LOCAL",1,3889107-1,20240082
100133,82348,28851508,"RENTON ","LOCAL",1,3889104-1,20240083
100133,82348,28851507,"RENTON ","LOCAL",1,3889105-1,20240083
100133,82348,28851506,"RENTON ","LOCAL",1,3889103-1,20240080
100133,82348,28851505,"RENTON ","LOCAL",1,3889106-1,20240081
100133,82348,28851504,"RENTON ","LOCAL",1,3889108-1,20240081
100133,82348,28851503,"RENTON ","LOCAL",1,3889107-1,20240080
100133,82348,28851502,"RENTON ","LOCAL",1,3889104-1,20240082
100133,82348,28851501,"RENTON ","LOCAL",1,3889101-1,20240082
100133,82348,28851500,"RENTON ","LOCAL",1,3889105-1,20240082
100133,82348,28851499,"RENTON ","LOCAL",1,3889103-1,20240082
100133,82348,28851498,"RENTON ","LOCAL",1,3889108-1,20240082
100133,82348,28851497,"RENTON ","LOCAL",1,3889104-1,20240083
100133,82348,28851496,"RENTON ","LOCAL",1,3889105-1,20240083
100133,82348,28851495,"RENTON ","LOCAL",1,3889103-1,20240083
100133,82348,28851494,"RENTON ","LOCAL",1,3889108-1,20240083
100133,82348,28851493,"RENTON ","LOCAL",1,3889104-1,20240083
100133,82348,28851492,"RENTON ","LOCAL",1,3889101-1,20240083
100133,82348,28851491,"RENTON ","LOCAL",1,3889105-1,20240083
100133,82348,28851490,"RENTON ","LOCAL",1,3889103-1,20240083
100133,82348,28851489,"RENTON ","LOCAL",1,3889108-1,20240081
100133,82348,28851488,"RENTON ","LOCAL",1,3889104-1,20240081
100133,82348,28851487,"RENTON ","LOCAL",1,3889102-1,20240081
100133,82348,28851486,"RENTON ","LOCAL",1,3889101-1,20240080
100133,82348,28851485,"RENTON ","LOCAL",1,3889105-1,20240082
100133,82348,28851484,"RENTON ","LOCAL",1,3889103-1,20240082
100133,82348,28851483,"RENTON ","LOCAL",1,3889104-1,20240083
100133,82348,28851482,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889027-1,11240078
100133,82348,28851481,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240078
100133,82348,28851480,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889107-1,11240078
100133,82348,28851479,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240078
100133,82348,28851478,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889106-1,11240079
100133,82348,28851477,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889107-1,11240078
100133,82348,28851476,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889104-1,11240078
100133,82348,28851475,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240078
100133,82348,28851474,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889105-1,11240078
100133,82348,28851473,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240078
100133,82348,28851472,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889106-1,11240079
100133,82348,28851471,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889108-1,11240078
100133,82348,28851470,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889107-1,11240079
100133,82348,28851469,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889104-1,11240079
100133,82348,28851468,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240079
100133,82348,28851467,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889105-1,11240079
100133,82348,28851466,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240079
100133,82348,28851465,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889108-1,11240079
100133,82348,28851464,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889104-1,11240079
100133,82348,28851463,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240079
100133,82348,28851462,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889105-1,11240079
100133,82348,28851461,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240079
100133,82348,28851460,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889108-1,11240079
100133,82348,28851459,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889104-1,11240079
100133,82348,28851458,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240078
100133,82348,28851457,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889105-1,11240078
100133,82348,28851456,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240078
100133,82348,28851455,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889108-1,11240079
100133,82348,28851454,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889104-1,11240079
100133,82348,28851453,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889101-1,11240079
100133,82348,28851452,"BELLEVUE TRANSIT CENTER ","LOCAL",0,3889103-1,11240079
100126,82348,28851424,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889001-1,20234082
100126,82348,28851423,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889010-1,20234082
100126,82348,28851422,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3888995-1,20234082
100126,82348,28851421,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3888998-1,20234082
100126,82348,28851420,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889000-1,20234082
100126,82348,28851419,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889002-1,20234082
100126,82348,28851418,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3888996-1,20234082
100126,82348,28851417,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889010-1,20234082
100126,82348,28851416,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3889002-1,20234082
100126,82348,28851415,"BELLEVUE TRANSIT CENTER KIRKLAND","LOCAL",1,3888999-1,20234082
100139,82348,28851414,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889093-1,41249122
100139,82348,28851413,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889087-1,41249123
100139,82348,28851412,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889088-1,30249125
100139,82348,28851411,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889087-1,41249122
100139,82348,28851410,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889088-1,41249122
100139,82348,28851409,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889088-1,30249125
100139,82348,28851408,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889087-1,30249125
100139,82348,28851407,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889088-1,41249122
100139,82348,28851406,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889088-1,41249122
100139,82348,28851405,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889093-1,30249125
100139,82348,28851404,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889087-1,30249125
100139,82348,28851403,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889093-1,41249124
100139,82348,28851402,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889093-1,30249126
100139,82348,28851401,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889088-1,41249123
100139,82348,28851400,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889088-1,41249122
100139,82348,28851399,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889087-1,30249125
100139,82348,28851398,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889088-1,30249125
100139,82348,28851397,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889090-1,30249125
100139,82348,28851396,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889090-1,41249122
100139,82348,28851395,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889093-1,41249122
100139,82348,28851394,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889092-1,41249123
100139,82348,28851393,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889088-1,30249125
100139,82348,28851392,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889091-1,30249125
100139,82348,28851391,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889088-1,30249126
100139,82348,28851390,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889093-1,30249125
100139,82348,28851389,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889087-1,41249122
100139,82348,28851388,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889087-1,30249125
100139,82348,28851387,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889093-1,30249125
100139,82348,28851386,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889093-1,41249122
100139,82348,28851385,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889087-1,41249122
100139,82348,28851384,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889092-1,30249125
100139,82348,28851383,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889093-1,41249122
100139,82348,28851382,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889093-1,30249125
100139,82348,28851381,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889087-1,41249122
100139,82348,28851380,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889092-1,41249122
100139,82348,28851379,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889091-1,30249127
100139,82348,28851378,"S BELLEVUE P&R S KIRKLAND P&R","LOCAL",1,3889089-1,30249125
100139,82348,28851377,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889089-1,41249122
100139,82348,28851376,"OVERLAKE TRANSIT CENTER S KIRKLAND P&R","LOCAL",0,3889091-1,41249122
102628,23982,28851375,"LAKE WASHINGTON HIGH SCHOOL ","EXPRESS",1,3889094-1,10895001
102552,82348,28851372,"EASTGATE P&R CROSSROADS","LOCAL",1,3889101-1,40226431
102552,82348,28851371,"EASTGATE P&R CROSSROADS","LOCAL",1,3889101-1,40226436
102554,82348,28851370,"EASTGATE P&R FACTORIA","LOCAL",1,3889113-1,20241003
102554,82348,28851369,"EASTGATE P&R FACTORIA","LOCAL",1,3889114-1,20241003
102554,82348,28851368,"EASTGATE P&R FACTORIA","LOCAL",1,3889051-1,20241003
102554,82348,28851367,"EASTGATE P&R FACTORIA","LOCAL",1,3889081-1,20241003
102554,82348,28851366,"EASTGATE P&R FACTORIA","LOCAL",1,3889048-1,20241003
102554,82348,28851365,"EASTGATE P&R FACTORIA","LOCAL",1,3889082-1,20241003
102554,82348,28851364,"EASTGATE P&R FACTORIA","LOCAL",1,3889047-1,20241003
102554,82348,28851363,"EASTGATE P&R FACTORIA","LOCAL",1,3889080-1,20241003
102554,82348,28851362,"EASTGATE P&R FACTORIA","LOCAL",1,3889113-1,20241003
102554,82348,28851361,"EASTGATE P&R FACTORIA","LOCAL",1,3889080-1,20241004
102554,82348,28851360,"EASTGATE P&R FACTORIA","LOCAL",1,3889082-1,20241003
